SKU,Product Name,French Description,Category,"French Category Name
",num_of_inv,Line,Color,Size,Volume,Product UPC,MSRP,MAP,NET Price,List Price,Brand Code,Brand Discount Y/N,Brand Discount,Attention: Net Price Change,Attention: New Catalog SKU
N45501-005,ULTRA SPEC EXT LO LUSTR FIN WH,{N/A},ULTRA SPEC 500 EXTERIOR,ULTRA SPEC 500 EXTERIEUR,34,0N455,01,005,,023906331559,,,$126.11,$146.05,BMP,Y,-13%,N,N
N4551X-001,ULTRA SPEC EXT LO LUS FIN BASE,{N/A},ULTRA SPEC 500 EXTERIOR,ULTRA SPEC 500 EXTERIEUR,16,0N455,1X,001,quart,023906331566,,,$26.34,$30.51,BMP,Y,-13%,N,N
N4551X-005,ULTRA SPEC EXT LO LUS FIN BASE,{N/A},ULTRA SPEC 500 EXTERIOR,ULTRA SPEC 500 EXTERIEUR,33,0N455,1X,005,,023906331573,,,$117.73,$136.34,BMP,Y,-13%,N,N
N4552X-001,ULTRA SPEC EXT LO LUS FIN BASE,{N/A},ULTRA SPEC 500 EXTERIOR,ULTRA SPEC 500 EXTERIEUR,45,0N455,2X,001,quart,023906331580,,,$24.60,$28.49,BMP,Y,-13%,N,N
N4552X-005,ULTRA SPEC EXT LO LUS FIN BASE,{N/A},ULTRA SPEC 500 EXTERIOR,ULTRA SPEC 500 EXTERIEUR,45,0N455,2X,005,,023906331597,,,$108.99,$126.22,BMP,Y,-13%,N,N
N4553X-001,ULTRA SPEC EXT LO LUS FIN BASE,{N/A},ULTRA SPEC 500 EXTERIOR,ULTRA SPEC 500 EXTERIEUR,13,0N455,3X,001,quart,023906331603,,,$19.36,$22.42,BMP,Y,-13%,N,N
N4553X-005,ULTRA SPEC EXT LO LUS FIN BASE,{N/A},ULTRA SPEC 500 EXTERIOR,ULTRA SPEC 500 EXTERIEUR,34,0N455,3X,005,,023906331610,,,$82.75,$95.84,BMP,Y,-13%,N,N
N4554X-001,ULTRA SPEC EXT LO LUS FIN BASE,{N/A},ULTRA SPEC 500 EXTERIOR,ULTRA SPEC 500 EXTERIEUR,42,0N455,4X,001,quart,023906331627,,,$17.68,$20.47,BMP,Y,-13%,N,N
N4554X-005,ULTRA SPEC EXT LO LUS FIN BASE,{N/A},ULTRA SPEC 500 EXTERIOR,ULTRA SPEC 500 EXTERIEUR,43,0N455,4X,005,,023906331634,,,$74.39,$86.15,BMP,Y,-13%,N,N
N48401-001,SCUFF-X INT MATTE -WHITE,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,13,0N484,01,001,quart,023906781828,,,$40.57,$46.99,BMP,Y,-13%,N,N
N48401-005,SCUFF-X INT MATTE -WHITE,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,8,0N484,01,005,,023906781835,,,$190.38,$220.48,BMP,Y,-13%,N,N
N4841X-001,SCUFF-X INT MATTE -BASE 1,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,33,0N484,1X,001,quart,023906781842,,,$39.00,$45.16,BMP,Y,-13%,N,N
N4841X-005,SCUFF-X INT MATTE -BASE 1,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,21,0N484,1X,005,,023906781859,,,$182.51,$211.37,BMP,Y,-13%,N,N
N4842X-001,SCUFF-X INT MATTE -BASE 2,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,35,0N484,2X,001,quart,023906781866,,,$37.43,$43.34,BMP,Y,-13%,N,N
N4842X-005,SCUFF-X INT MATTE -BASE 2,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,7,0N484,2X,005,,023906781873,,,$174.64,$202.25,BMP,Y,-13%,N,N
N4843X-001,SCUFF-X INT MATTE -BASE 3,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,7,0N484,3X,001,quart,023906781880,,,$32.70,$37.87,BMP,Y,-13%,N,N
N4843X-005,SCUFF-X INT MATTE -BASE 3,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,31,0N484,3X,005,,023906781897,,,$151.06,$174.94,BMP,Y,-13%,N,N
N4844X-001,SCUFF-X INT MATTE -BASE 4,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,22,0N484,4X,001,quart,023906781903,,,$31.13,$36.06,BMP,Y,-13%,N,N
N4844X-005,SCUFF-X INT MATTE -BASE 4,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,25,0N484,4X,005,,023906781910,,,$143.18,$165.82,BMP,Y,-13%,N,N
N48501-001,SCUFF-X INT EGG -WHITE,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,21,0N485,01,001,quart,023906781927,,,$41.47,$48.02,BMP,Y,-13%,N,N
N48501-005,SCUFF-X INT EGG -WHITE,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,33,0N485,01,005,,023906781934,,,$194.88,$225.69,BMP,Y,-13%,N,N
N4851X-001,SCUFF-X INT EGG -BASE 1,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,13,0N485,1X,001,quart,023906781941,,,$39.89,$46.20,BMP,Y,-13%,N,N
N4851X-005,SCUFF-X INT EGG -BASE 1,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,41,0N485,1X,005,,023906781958,,,$187.01,$216.57,BMP,Y,-13%,N,N
N4852X-001,SCUFF-X INT EGG -BASE 2,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,30,0N485,2X,001,quart,023906781965,,,$38.32,$44.38,BMP,Y,-13%,N,N
N4852X-005,SCUFF-X INT EGG -BASE 2,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,37,0N485,2X,005,,023906781972,,,$179.14,$207.46,BMP,Y,-13%,N,N
N4853X-001,SCUFF-X INT EGG -BASE 3,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,29,0N485,3X,001,quart,023906781989,,,$33.58,$38.88,BMP,Y,-13%,N,N
N4853X-005,SCUFF-X INT EGG -BASE 3,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,16,0N485,3X,005,,023906781996,,,$155.54,$180.14,BMP,Y,-13%,N,N
N4854X-001,SCUFF-X INT EGG -BASE 4,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,26,0N485,4X,001,quart,023906782009,,,$32.03,$37.09,BMP,Y,-13%,N,N
N4854X-005,SCUFF-X INT EGG -BASE 4,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,19,0N485,4X,005,,023906782016,,,$147.67,$171.02,BMP,Y,-13%,N,N
N48601-001,SCUFF-X INT SATIN -WHITE,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,38,0N486,01,001,quart,023906782023,,,$42.36,$49.06,BMP,Y,-13%,N,N
N48601-005,SCUFF-X INT SATIN -WHITE,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,44,0N486,01,005,,023906782030,,,$199.29,$230.80,BMP,Y,-13%,N,N
N4861X-001,SCUFF-X INT SATIN -BASE 1,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,19,0N486,1X,001,quart,023906782047,,,$40.78,$47.23,BMP,Y,-13%,N,N
N4861X-005,SCUFF-X INT SATIN -BASE 1,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,11,0N486,1X,005,,023906782054,,,$191.43,$221.70,BMP,Y,-13%,N,N
N4862X-001,SCUFF-X INT SATIN -BASE 2,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,9,0N486,2X,001,quart,023906782061,,,$39.21,$45.41,BMP,Y,-13%,N,N
N4862X-005,SCUFF-X INT SATIN -BASE 2,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,38,0N486,2X,005,,023906782078,,,$183.55,$212.58,BMP,Y,-13%,N,N
N4863X-001,SCUFF-X INT SATIN -BASE 3,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,44,0N486,3X,001,quart,023906782085,,,$34.50,$39.95,BMP,Y,-13%,N,N
N4863X-005,SCUFF-X INT SATIN -BASE 3,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,31,0N486,3X,005,,023906782092,,,$159.97,$185.27,BMP,Y,-13%,N,N
N4864X-001,SCUFF-X INT SATIN -BASE 4,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,12,0N486,4X,001,quart,023906782108,,,$32.92,$38.13,BMP,Y,-13%,N,N
N4864X-005,SCUFF-X INT SATIN -BASE 4,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,43,0N486,4X,005,,023906782115,,,$152.11,$176.16,BMP,Y,-13%,N,N
N48701-001,SCUFF-X INT SEMI -WHITE,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,15,0N487,01,001,quart,023906782122,,,$43.44,$50.31,BMP,Y,-13%,N,N
N48701-005,SCUFF-X INT SEMI -WHITE,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,6,0N487,01,005,,023906782139,,,$204.68,$237.05,BMP,Y,-13%,N,N
N4871X-001,SCUFF-X INT SEMI -BASE 1,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,44,0N487,1X,001,quart,023906782146,,,$41.81,$48.43,BMP,Y,-13%,N,N
N4871X-005,SCUFF-X INT SEMI -BASE 1,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,14,0N487,1X,005,,023906782153,,,$196.61,$227.70,BMP,Y,-13%,N,N
N4872X-001,SCUFF-X INT SEMI -BASE 2,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,14,0N487,2X,001,quart,023906782160,,,$40.22,$46.57,BMP,Y,-13%,N,N
N4872X-005,SCUFF-X INT SEMI -BASE 2,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,19,0N487,2X,005,,023906782177,,,$188.56,$218.37,BMP,Y,-13%,N,N
N4873X-001,SCUFF-X INT SEMI -BASE 3,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,43,0N487,3X,001,quart,023906782184,,,$35.38,$40.98,BMP,Y,-13%,N,N
N4873X-005,SCUFF-X INT SEMI -BASE 3,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,34,0N487,3X,005,,023906782191,,,$164.42,$190.41,BMP,Y,-13%,N,N
N4874X-001,SCUFF-X INT SEMI -BASE 4,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,19,0N487,4X,001,quart,023906782207,,,$33.77,$39.11,BMP,Y,-13%,N,N
N4874X-005,SCUFF-X INT SEMI -BASE 4,{N/A},ULTRA SPEC SCUFF X,ULTRA SPEC SCUFF X,14,0N487,4X,005,,023906782214,,,$156.35,$181.07,BMP,Y,-13%,N,N
N5221X-001,AURA MATTE -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,5,0N522,1X,001,quart,023906757236,$98.99,$88.99,$49.21,$50.21,BMC,Y,-1.25%,N,N
N5221X-004,AURA MATTE -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,30,0N522,1X,004,gallon,023906757243,$43.99,$38.99,$16.72,$17.06,BMC,Y,-1.25%,N,N
N5221X-005,AURA MATTE -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,45,0N522,1X,005,,023906757250,$494.95,$444.95,$244.44,$249.41,BMC,Y,-1.25%,N,N
N5222X-001,AURA MATTE -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,25,0N522,2X,001,quart,023906757267,$98.99,$88.99,$45.70,$46.63,BMC,Y,-1.25%,N,N
N5222X-004,AURA MATTE -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,34,0N522,2X,004,gallon,023906757274,$43.99,$38.99,$15.52,$15.84,BMC,Y,-1.25%,N,N
N5222X-005,AURA MATTE -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,37,0N522,2X,005,,023906757281,$494.95,$444.95,$226.88,$231.48,BMC,Y,-1.25%,N,N
N5223X-001,AURA MATTE -BASE 3,{N/A},AURA INTERIOR,AURA INTERIEUR,24,0N522,3X,001,quart,023906757298,$98.99,$88.99,$38.80,$39.58,BMC,Y,-1.25%,N,N
N5223X-004,AURA MATTE -BASE 3,{N/A},AURA INTERIOR,AURA INTERIEUR,12,0N522,3X,004,gallon,023906757304,$43.99,$38.99,$13.19,$13.46,BMC,Y,-1.25%,N,N
N5224X-001,AURA MATTE -BASE 4,{N/A},AURA INTERIOR,AURA INTERIEUR,24,0N522,4X,001,quart,023906757311,$98.99,$88.99,$41.31,$42.15,BMC,Y,-1.25%,N,N
N5224X-004,AURA MATTE -BASE 4,{N/A},AURA INTERIOR,AURA INTERIEUR,27,0N522,4X,004,gallon,023906757328,$43.99,$38.99,$14.04,$14.33,BMC,Y,-1.25%,N,N
N5241X-001,AURA EGGSHELL -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,18,0N524,1X,001,quart,023906757366,$98.99,$88.99,$49.21,$50.21,BMC,Y,-1.25%,N,N
N5241X-004,AURA EGGSHELL -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,37,0N524,1X,004,gallon,023906757373,$43.99,$38.99,$16.72,$17.06,BMC,Y,-1.25%,N,N
N5241X-005,AURA EGGSHELL -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,33,0N524,1X,005,,023906757380,$494.95,$444.95,$244.44,$249.41,BMC,Y,-1.25%,N,N
N5242X-001,AURA EGGSHELL -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,20,0N524,2X,001,quart,023906757397,$98.99,$88.99,$45.70,$46.63,BMC,Y,-1.25%,N,N
N5242X-004,AURA EGGSHELL -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,41,0N524,2X,004,gallon,023906757403,$43.99,$38.99,$15.52,$15.84,BMC,Y,-1.25%,N,N
N5242X-005,AURA EGGSHELL -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,39,0N524,2X,005,,023906757410,$494.95,$444.95,$226.88,$231.48,BMC,Y,-1.25%,N,N
N5243X-001,AURA EGGSHELL -BASE 3,{N/A},AURA INTERIOR,AURA INTERIEUR,15,0N524,3X,001,quart,023906757427,$98.99,$88.99,$38.80,$39.58,BMC,Y,-1.25%,N,N
N5243X-004,AURA EGGSHELL -BASE 3,{N/A},AURA INTERIOR,AURA INTERIEUR,23,0N524,3X,004,gallon,023906757434,$43.99,$38.99,$13.19,$13.46,BMC,Y,-1.25%,N,N
N5244X-001,AURA EGGSHELL -BASE 4,{N/A},AURA INTERIOR,AURA INTERIEUR,44,0N524,4X,001,quart,023906757441,$98.99,$88.99,$41.31,$42.15,BMC,Y,-1.25%,N,N
N5244X-004,AURA EGGSHELL -BASE 4,{N/A},AURA INTERIOR,AURA INTERIEUR,30,0N524,4X,004,gallon,023906757458,$43.99,$38.99,$14.04,$14.33,BMC,Y,-1.25%,N,N
N5261X-001,AURA SATIN -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,40,0N526,1X,001,quart,023906757496,$98.99,$88.99,$49.21,$50.21,BMC,Y,-1.25%,N,N
N5261X-004,AURA SATIN -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,33,0N526,1X,004,gallon,023906757502,$43.99,$38.99,$16.72,$17.06,BMC,Y,-1.25%,N,N
N5261X-005,AURA SATIN -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,33,0N526,1X,005,,023906757519,$494.95,$444.95,$244.44,$249.41,BMC,Y,-1.25%,N,N
N5262X-001,AURA SATIN -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,41,0N526,2X,001,quart,023906757526,$98.99,$88.99,$45.70,$46.63,BMC,Y,-1.25%,N,N
N5262X-004,AURA SATIN -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,11,0N526,2X,004,gallon,023906757533,$43.99,$38.99,$15.52,$15.84,BMC,Y,-1.25%,N,N
N5263X-001,AURA SATIN -BASE 3,{N/A},AURA INTERIOR,AURA INTERIEUR,23,0N526,3X,001,quart,023906757540,$98.99,$88.99,$38.80,$39.58,BMC,Y,-1.25%,N,N
N5263X-004,AURA SATIN -BASE 3,{N/A},AURA INTERIOR,AURA INTERIEUR,11,0N526,3X,004,gallon,023906757557,$43.99,$38.99,$13.19,$13.46,BMC,Y,-1.25%,N,N
N5264X-001,AURA SATIN -BASE 4,{N/A},AURA INTERIOR,AURA INTERIEUR,15,0N526,4X,001,quart,023906757564,$98.99,$88.99,$41.31,$42.15,BMC,Y,-1.25%,N,N
N5264X-004,AURA SATIN -BASE 4,{N/A},AURA INTERIOR,AURA INTERIEUR,42,0N526,4X,004,gallon,023906757571,$43.99,$38.99,$14.04,$14.33,BMC,Y,-1.25%,N,N
N52801-001,AURA SEMI GLOSS -WHITE,{N/A},AURA INTERIOR,AURA INTERIEUR,9,0N528,01,001,quart,023906757588,$98.99,$88.99,$52.84,$53.91,BMC,Y,-1.25%,N,N
N52801-004,AURA SEMI GLOSS -WHITE,{N/A},AURA INTERIOR,AURA INTERIEUR,13,0N528,01,004,gallon,023906757595,$43.99,$38.99,$16.80,$17.14,BMC,Y,-1.25%,N,N
N52801-005,AURA SEMI GLOSS -WHITE,{N/A},AURA INTERIOR,AURA INTERIEUR,44,0N528,01,005,,023906757601,$494.95,$444.95,$248.57,$253.62,BMC,Y,-1.25%,N,N
N5281X-001,AURA SEMI GLOSS -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,21,0N528,1X,001,quart,023906757618,$98.99,$88.99,$49.21,$50.21,BMC,Y,-1.25%,N,N
N5281X-004,AURA SEMI GLOSS -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,5,0N528,1X,004,gallon,023906757625,$43.99,$38.99,$16.72,$17.06,BMC,Y,-1.25%,N,N
N5281X-005,AURA SEMI GLOSS -BASE 1,{N/A},AURA INTERIOR,AURA INTERIEUR,41,0N528,1X,005,,023906757632,$494.95,$444.95,$245.08,$250.06,BMC,Y,-1.25%,N,N
N5282X-001,AURA SEMI GLOSS -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,13,0N528,2X,001,quart,023906757649,$98.99,$88.99,$45.70,$46.63,BMC,Y,-1.25%,N,N
N5282X-004,AURA SEMI GLOSS -BASE 2,{N/A},AURA INTERIOR,AURA INTERIEUR,25,0N528,2X,004,gallon,023906757656,$43.99,$38.99,$15.52,$15.84,BMC,Y,-1.25%,N,N
N5283X-001,AURA SEMI GLOSS -BASE 3,{N/A},AURA INTERIOR,AURA INTERIEUR,25,0N528,3X,001,quart,023906757663,$98.99,$88.99,$38.80,$39.58,BMC,Y,-1.25%,N,N
N5283X-004,AURA SEMI GLOSS -BASE 3,{N/A},AURA INTERIOR,AURA INTERIEUR,35,0N528,3X,004,gallon,023906757670,$43.99,$38.99,$13.19,$13.46,BMC,Y,-1.25%,N,N
N5284X-001,AURA SEMI GLOSS -BASE 4,{N/A},AURA INTERIOR,AURA INTERIEUR,17,0N528,4X,001,quart,023906757687,$98.99,$88.99,$41.31,$42.15,BMC,Y,-1.25%,N,N
N5284X-004,AURA SEMI GLOSS -BASE 4,{N/A},AURA INTERIOR,AURA INTERIEUR,34,0N528,4X,004,gallon,023906757694,$43.99,$38.99,$14.04,$14.33,BMC,Y,-1.25%,N,N
N53400-001,ULTRA SPEC 500 PRM -WHITE,{N/A},ULTRA SPEC INTERIOR,ULTRA SPEC INTERIEUR,39,0N534,00,001,quart,023906097509,,,$19.76,$22.88,BMP,Y,-13%,N,N
N53400-005,ULTRA SPEC 500 PRM -WHITE,{N/A},ULTRA SPEC INTERIOR,ULTRA SPEC INTERIEUR,36,0N534,00,005,,023906097516,,,$84.92,$98.34,BMP,Y,-13%,N,N
N5371X-005,ULTRA SPEC 500 LS -BASE 1,{N/A},ULTRA SPEC INTERIOR,ULTRA SPEC INTERIEUR,45,0N537,1X,005,,023906095918,,,$112.77,$130.60,BMP,Y,-13%,N,N
N5372X-005,ULTRA SPEC 500 LS -BASE 2,{N/A},ULTRA SPEC INTERIOR,ULTRA SPEC INTERIEUR,12,0N537,2X,005,,023906095932,,,$104.03,$120.48,BMP,Y,-13%,N,N
N5381X-005,ULTRA SPEC 500 EGG -BASE 1,{N/A},ULTRA SPEC INTERIOR,ULTRA SPEC INTERIEUR,41,0N538,1X,005,,023906096021,,,$112.77,$130.60,BMP,Y,-13%,N,N
N5384X-005,ULTRA SPEC 500 EGG -BASE 4,{N/A},ULTRA SPEC INTERIOR,ULTRA SPEC INTERIEUR,31,0N538,4X,005,,023906096083,,,$69.43,$80.40,BMP,Y,-13%,N,N
N5401X-005,ULTRA SPEC 500 GLOS-BASE 1,{N/A},ULTRA SPEC INTERIOR,ULTRA SPEC INTERIEUR,7,0N540,1X,005,,023906096243,,,$123.04,$142.50,BMP,Y,-13%,N,N
N5404X-005,ULTRA SPEC 500 GLOS-BASE 4,{N/A},ULTRA SPEC INTERIOR,ULTRA SPEC INTERIEUR,11,0N540,4X,005,,023906096304,,,$79.73,$92.33,BMP,Y,-13%,N,N
N54701-001,REGAL SELECT FLAT -WHITE,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,13,0N547,01,001,quart,023906760755,$76.99,$66.99,$38.61,$39.39,BMC,Y,-1.25%,N,N
N54701-004,REGAL SELECT FLAT -WHITE,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,29,0N547,01,004,gallon,023906761561,$32.99,$28.99,$16.57,$16.91,BMC,Y,-1.25%,N,N
N54701-005,REGAL SELECT FLAT -WHITE,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,7,0N547,01,005,,023906760762,$384.95,$334.95,$191.68,$195.57,BMC,Y,-1.25%,N,N
N54702-001,REGAL SELECT FLAT -SUPER WHT,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,18,0N547,02,001,quart,023906761578,$76.99,$66.99,$38.61,$39.39,BMC,Y,-1.25%,N,N
N54702-005,REGAL SELECT FLAT -SUPER WHT,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,8,0N547,02,005,,023906761585,$384.95,$334.95,$191.68,$195.57,BMC,Y,-1.25%,N,N
N54704-001,REGAL SELECT FLAT -DEC WHITE,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,23,0N547,04,001,quart,023906761592,$76.99,$66.99,$38.61,$39.39,BMC,Y,-1.25%,N,N
N54704-005,REGAL SELECT FLAT -DEC WHITE,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,43,0N547,04,005,,023906761608,$384.95,$334.95,$191.68,$195.57,BMC,Y,-1.25%,N,N
N54706-001,REGAL SELECT FLAT -WHITE DOVE,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,16,0N547,06,001,quart,023906761615,$76.99,$66.99,$38.61,$39.39,BMC,Y,-1.25%,N,N
N5471X-001,REGAL SELECT FLAT -BASE 1,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,6,0N547,1X,001,quart,023906760779,$76.99,$66.99,$36.85,$37.60,BMC,Y,-1.25%,N,N
N5471X-004,REGAL SELECT FLAT -BASE 1,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,31,0N547,1X,004,gallon,023906761622,$32.99,$28.99,$15.67,$15.99,BMC,Y,-1.25%,N,N
N5471X-005,REGAL SELECT FLAT -BASE 1,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,12,0N547,1X,005,,023906760786,$384.95,$334.95,$182.97,$186.68,BMC,Y,-1.25%,N,N
N5472X-001,REGAL SELECT FLAT -BASE 2,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,31,0N547,2X,001,quart,023906761639,$76.99,$66.99,$35.05,$35.76,BMC,Y,-1.25%,N,N
N5472X-004,REGAL SELECT FLAT -BASE 2,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,42,0N547,2X,004,gallon,023906761646,$32.99,$28.99,$14.98,$15.28,BMC,Y,-1.25%,N,N
N5472X-005,REGAL SELECT FLAT -BASE 2,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,20,0N547,2X,005,,023906761653,$384.95,$334.95,$173.92,$177.45,BMC,Y,-1.25%,N,N
N5473X-001,REGAL SELECT FLAT -BASE 3,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,42,0N547,3X,001,quart,023906761660,$76.99,$66.99,$29.60,$30.20,BMC,Y,-1.25%,N,N
N5473X-004,REGAL SELECT FLAT -BASE 3,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,19,0N547,3X,004,gallon,023906761677,$32.99,$28.99,$12.91,$13.17,BMC,Y,-1.25%,N,N
N5473X-005,REGAL SELECT FLAT -BASE 3,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,29,0N547,3X,005,,023906761684,$384.95,$334.95,$146.71,$149.69,BMC,Y,-1.25%,N,N
N5474X-001,REGAL SELECT FLAT -BASE 4,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,9,0N547,4X,001,quart,023906761691,$76.99,$66.99,$27.85,$28.42,BMC,Y,-1.25%,N,N
N5474X-004,REGAL SELECT FLAT -BASE 4,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,34,0N547,4X,004,gallon,023906761707,$32.99,$28.99,$12.24,$12.49,BMC,Y,-1.25%,N,N
N5474X-005,REGAL SELECT FLAT -BASE 4,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,23,0N547,4X,005,,023906761714,$384.95,$334.95,$137.98,$140.78,BMC,Y,-1.25%,N,N
N54770-001,REGAL SELECT FLAT -LINEN WHIT,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,31,0N547,70,001,quart,023906761721,$76.99,$66.99,$38.61,$39.39,BMC,Y,-1.25%,N,N
N54770-005,REGAL SELECT FLAT -LINEN WHIT,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,34,0N547,70,005,,023906761738,$384.95,$334.95,$191.68,$195.57,BMC,Y,-1.25%,N,N
N54780-001,REGAL SELECT FLAT -BLACK,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,18,0N547,80,001,quart,023906761752,$76.99,$66.99,$38.61,$39.39,BMC,Y,-1.25%,N,N
N54780-004,REGAL SELECT FLAT -BLACK,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,33,0N547,80,004,gallon,023906761769,$32.99,$28.99,$16.57,$16.91,BMC,Y,-1.25%,N,N
N54801-001,REGAL SELECT MAT -WHT,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,20,0N548,01,001,quart,023906777517,$82.99,$72.99,$42.72,$43.58,BMC,Y,-1.25%,N,N
N54801-004,REGAL SELECT MAT -WHT,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,6,0N548,01,004,gallon,023906777524,$33.99,$29.99,$16.65,$16.99,BMC,Y,-1.25%,N,N
N54801-005,REGAL SELECT MAT -WHT,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,38,0N548,01,005,,023906777531,$414.95,$364.95,$211.91,$216.21,BMC,Y,-1.25%,N,N
N5481X-001,REGAL SELECT MAT -BASE 1,{N/A},REGAL SELECT INTERIOR,REGAL SELECT INTERIEUR,20,0N548,1X,001,quart,023906777548,$82.99,$72.99,$40.97,$41.80,BMC,Y,-1.25%,N,N
